experiment_id,instance,method,weekstart,horizon,tstep,driverfactor,rho-value,opt_gap,lambda,maxdriverhours,lambda2,varsettingiterations,strengthenredcosts,formulation,columnmemory,variablefixing_lb,variablefixing_ub,deletioniterationpct,deletionthreshold,cuttype,symmetrybreaking,mipfocus,
392,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
393,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
394,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
395,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
396,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
397,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
398,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
399,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
400,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
401,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
402,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
403,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
404,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
405,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
406,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
407,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
408,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.4,6,0,0,0
409,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
410,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
411,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
412,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
413,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
414,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
415,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
416,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,-1,6,0,0,0
417,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
418,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
419,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
420,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
421,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
422,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
423,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
424,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
425,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
426,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
427,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
428,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
429,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
430,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
431,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
432,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
433,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
434,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
435,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
436,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
437,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
438,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
439,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
440,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
441,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
442,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
443,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
444,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
445,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
446,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
447,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
448,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
449,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
450,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
451,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
452,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
453,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
454,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
455,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
456,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
457,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
458,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
459,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
460,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
461,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
462,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
463,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
464,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,-1,6,0,0,0
465,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
466,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
467,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
468,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
469,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
470,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
471,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
472,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
473,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
474,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
475,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
476,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
477,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
478,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
479,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
480,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
481,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
482,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
483,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
484,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
485,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
486,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
487,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
488,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
489,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
490,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
491,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
492,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
493,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
494,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
495,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
496,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
497,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
498,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
499,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
500,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
501,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
502,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
503,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
504,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
505,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
506,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
507,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
508,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
509,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
510,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
511,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
512,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.2,6,0,0,0
513,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
514,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
515,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
516,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
517,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
518,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
519,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
520,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
521,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
522,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
523,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
524,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
525,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
526,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
527,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
528,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
529,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
530,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
531,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
532,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
533,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
534,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
535,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
536,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,1,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
537,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
538,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
539,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
540,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
541,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
542,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
543,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
544,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,1,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
545,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
546,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
547,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
548,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
549,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
550,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
551,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
552,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,2,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
553,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
554,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
555,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
556,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
557,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
558,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
559,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
560,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,3,0,heterogeneous,1000,0.5,0.58,1,0.8,6,0,0,0
561,4,ip,2019-06-23,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
562,4,ip,2019-06-30,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
563,4,ip,2019-07-07,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
564,4,ip,2019-07-14,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
565,4,ip,2019-07-21,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
566,4,ip,2019-07-28,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
567,4,ip,2019-08-04,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
568,4,ip,2019-08-11,3,6,7,0,0.001,500,24,0.01,0,0,heterogeneous,1000,1,1,1,-1,6,0,0,0
569,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
570,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
571,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
572,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
573,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
574,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
575,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
576,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.2,6,0,0,0
577,4,mag,2019-06-23,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
578,4,mag,2019-06-30,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
579,4,mag,2019-07-07,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
580,4,mag,2019-07-14,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
581,4,mag,2019-07-21,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
582,4,mag,2019-07-28,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
583,4,mag,2019-08-04,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
584,4,mag,2019-08-11,3,6,7,0,0.01,500,24,0.01,0,1,heterogeneous,1000,1,1,1,0.8,6,0,0,0
